Mod:Item:MetaData, Localized Name
harvestcraft:frosteddonutitem, 彩糖甜甜圈
harvestcraft:cactussoupitem, 仙人掌汤
harvestcraft:wafflesitem, 华夫饼
harvestcraft:seedsoupitem, 种子汤
harvestcraft:softpretzelitem, 椒盐脆饼
harvestcraft:jellybeansitem, 糖果豆
harvestcraft:biscuititem, 饼干
harvestcraft:creamcookieitem, 奶油夹心饼干
harvestcraft:jaffaitem, 佳发饼干
harvestcraft:friedchickenitem, 炸鸡
harvestcraft:footlongitem, 法棍面包
harvestcraft:blueberryyogurtitem, 蓝莓酸奶
harvestcraft:lemonyogurtitem, 柠檬酸奶
harvestcraft:cherryyogurtitem, 樱桃酸奶
harvestcraft:strawberryyogurtitem, 草莓酸奶
harvestcraft:grapeyogurtitem, 葡萄酸奶
harvestcraft:chocolateyogurtitem, 巧克力酸奶
harvestcraft:blackberrycobbleritem, 黑莓馅饼
harvestcraft:blackberrysmoothieitem, 黑莓冰沙
harvestcraft:blackberryyogurtitem, 黑莓酸奶
harvestcraft:chocolatemilkitem, 巧克力牛奶
harvestcraft:pumpkinyogurtitem, 南瓜酸奶
harvestcraft:raspberrypieitem, 树莓派
harvestcraft:raspberrysmoothieitem, 树莓冰沙
harvestcraft:raspberryyogurtitem, 树莓酸奶
harvestcraft:cinnamonsugardonutitem, 肉桂糖甜甜圈
harvestcraft:melonyogurtitem, 西瓜酸奶
harvestcraft:kiwismoothieitem, 猕猴桃冰沙
harvestcraft:kiwiyogurtitem, 猕猴桃酸奶
harvestcraft:plainyogurtitem, 原味酸奶
harvestcraft:appleyogurtitem, 苹果酸奶
harvestcraft:saltedsunflowerseedsitem, 盐渍葵花籽
harvestcraft:sunflowerwheatrollsitem, 向日葵小麦面饼卷
harvestcraft:sunflowerbroccolisaladitem, 向日葵西兰花色拉
harvestcraft:cranberrysauceitem, 蔓越莓酱
harvestcraft:cranberrybaritem, 蔓越莓棒
harvestcraft:peppermintitem, 薄荷糖
harvestcraft:blackpepperitem, 黑胡椒
harvestcraft:groundcinnamonitem, 肉桂粉
harvestcraft:groundnutmegitem, 豆蔻粉
harvestcraft:oliveoilitem, 食用油
harvestcraft:baklavaitem, 果仁蜜饼
harvestcraft:gummybearsitem, 小熊软糖
harvestcraft:fruitpunchitem, 混合果汁
harvestcraft:meatystewitem, 炖肉浓汤
harvestcraft:mixedsaladitem, 混合色拉
harvestcraft:pinacoladaitem, 冰镇果汁朗姆酒
harvestcraft:saladdressingitem, 色拉酱调料
harvestcraft:shepardspieitem, 马铃薯肉饼
harvestcraft:eggnogitem, 蛋酒
harvestcraft:custarditem, 奶油蛋羹
harvestcraft:sushiitem, 寿司
harvestcraft:gardensoupitem, 鲜疏汤
harvestcraft:applejellyitem, 苹果果酱
harvestcraft:applejellysandwichitem, 苹果果酱三明治
harvestcraft:blackberryjellyitem, 黑莓果酱
harvestcraft:blackberryjellysandwichitem, 黑莓果酱三明治
harvestcraft:blueberryjellyitem, 蓝莓果酱
harvestcraft:blueberryjellysandwichitem, 蓝莓果酱三明治
harvestcraft:cherryjellyitem, 樱桃果酱
harvestcraft:cherryjellysandwichitem, 樱桃果酱三明治
harvestcraft:cranberryjellyitem, 蔓越莓酱
harvestcraft:cranberryjellysandwichitem, 蔓越莓果冻三明治
harvestcraft:kiwijellyitem, 猕猴桃果酱
harvestcraft:kiwijellysandwichitem, 猕猴桃果酱三明治
harvestcraft:lemonjellyitem, 柠檬果酱
harvestcraft:lemonjellysandwichitem, 柠檬果酱三明治
harvestcraft:limejellyitem, 酸橙果酱
harvestcraft:limejellysandwichitem, 酸橙果酱三明治
harvestcraft:mangojellyitem, 芒果果酱
harvestcraft:mangojellysandwichitem, 芒果果酱三明治
harvestcraft:orangejellyitem, 橙子果酱
harvestcraft:orangejellysandwichitem, 橙子果酱三明治
harvestcraft:papayajellyitem, 木瓜果酱
harvestcraft:papayajellysandwichitem, 木瓜果酱三明治
harvestcraft:peachjellyitem, 桃子果酱
harvestcraft:peachjellysandwichitem, 桃子果酱三明治
harvestcraft:pomegranatejellyitem, 石榴果酱
harvestcraft:pomegranatejellysandwichitem, 石榴果酱三明治
harvestcraft:raspberryjellyitem, 树莓果酱
harvestcraft:raspberryjellysandwichitem, 树莓果酱三明治
harvestcraft:starfruitjellyitem, 杨桃果酱
harvestcraft:starfruitjellysandwichitem, 杨桃果酱三明治
harvestcraft:strawberryjellyitem, 草莓果酱
harvestcraft:strawberryjellysandwichitem, 草莓果酱三明治
harvestcraft:watermelonjellyitem, 西瓜果酱
harvestcraft:watermelonjellysandwichitem, 西瓜果酱三明治
harvestcraft:bubblywateritem, 气泡水
harvestcraft:cherrysodaitem, 樱桃苏打
harvestcraft:colasodaitem, 可乐苏打
harvestcraft:gingersodaitem, 姜啤酒
harvestcraft:grapesodaitem, 葡萄苏打
harvestcraft:lemonlimesodaitem, 柠檬-酸橙苏打
harvestcraft:orangesodaitem, 橙子苏打
harvestcraft:rootbeersodaitem, 沙士
harvestcraft:strawberrysodaitem, 草莓苏打
harvestcraft:caramelicecreamitem, 焦糖冰淇淋
harvestcraft:mintchocolatechipicecreamitem, 薄荷巧克力冰淇淋
harvestcraft:strawberryicecreamitem, 草莓冰淇淋
harvestcraft:vanillaicecreamitem, 香草冰淇淋
harvestcraft:gingerchickenitem, 姜汁鸡肉
harvestcraft:oldworldveggiesoupitem, 旧世界蔬菜汤
harvestcraft:spicebunitem, 香料圆面包
harvestcraft:gingeredrhubarbtartitem, 姜味大黄果馅
harvestcraft:lambbarleysoupitem, 羊羔大麦汤
harvestcraft:honeylemonlambitem, 蜜汁柠檬羔羊肉
harvestcraft:pumpkinoatsconesitem, 南瓜燕麦馅饼
harvestcraft:beefjerkyitem, 牛肉干
harvestcraft:ovenroastedcaulifloweritem, 烘烤花椰菜
harvestcraft:leekbaconsoupitem, 韭葱培根汤
harvestcraft:herbbutterparsnipsitem, 香草黄油防风草
harvestcraft:scallionbakedpotatoitem, 青葱烤马铃薯
harvestcraft:soymilkitem, 豆浆
harvestcraft:firmtofuitem, 结实豆腐
harvestcraft:silkentofuitem, 柔软豆腐
harvestcraft:bamboosteamedriceitem, 竹米饭
harvestcraft:roastedchestnutitem, 烤板栗
harvestcraft:sweetpotatosouffleitem, 红薯派
harvestcraft:cashewchickenitem, 腰果鸡
harvestcraft:apricotyogurtitem, 杏桃酸奶
harvestcraft:apricotglazedporkitem, 杏汁猪排
harvestcraft:apricotjellyitem, 杏桃果酱
harvestcraft:apricotjellysandwichitem, 杏桃果酱三明治
harvestcraft:apricotsmoothieitem, 杏桃冰沙
harvestcraft:figbaritem, 无花果馅饼
harvestcraft:figjellyitem, 无花果酱
harvestcraft:figjellysandwichitem, 无花果三明治
harvestcraft:figsmoothieitem, 无花果果汁
harvestcraft:figyogurtitem, 无花果酸奶
harvestcraft:grapefruitjellyitem, 葡萄柚果酱
harvestcraft:grapefruitjellysandwichitem, 葡萄柚果酱三明治
harvestcraft:grapefruitsmoothieitem, 葡萄柚冰沙
harvestcraft:grapefruityogurtitem, 柚子酸奶
harvestcraft:grapefruitsodaitem, 柚子汽水
harvestcraft:citrussaladitem, 橘味沙拉
harvestcraft:pecanpieitem, 核桃派
harvestcraft:pralinesitem, 果仁糖
harvestcraft:persimmonyogurtitem, 柿子酸奶
harvestcraft:persimmonsmoothieitem, 柿子果汁
harvestcraft:persimmonjellyitem, 柿子果酱
harvestcraft:persimmonjellysandwichitem, 柿子果酱三明治
harvestcraft:pistachiobakedsalmonitem, 开心果烤三文鱼
harvestcraft:baconwrappeddatesitem, 培根甜枣
harvestcraft:datenutbreaditem, 椰枣坚果面包
harvestcraft:maplesyruppancakesitem, 枫糖煎饼
harvestcraft:maplesyrupwafflesitem, 枫糖松饼
harvestcraft:maplesausageitem, 枫糖香肠
harvestcraft:mapleoatmealitem, 枫糖燕麦片
harvestcraft:peachesandcreamoatmealitem, 水蜜桃奶油燕麦片
harvestcraft:cinnamonappleoatmealitem, 肉桂苹果燕麦片
harvestcraft:maplecandiedbaconitem, 枫糖培根
harvestcraft:toastsandwichitem, 烤三明治
harvestcraft:potatoandcheesepirogiitem, 土豆奶酪馅饼
harvestcraft:zeppoleitem, 炸面饼圈
harvestcraft:sausageinbreaditem, 香肠面包
harvestcraft:chocolatecaramelfudgeitem, 巧克力牛奶软糖
harvestcraft:lavendershortbreaditem, 薰衣草饼干
harvestcraft:beefwellingtonitem, 威灵顿牛排
harvestcraft:epicbaconitem, 史诗熏猪肉
harvestcraft:manjuuitem, 豆沙包
harvestcraft:chickengumboitem, 秋葵烩鸡
harvestcraft:generaltsochickenitem, 左宗棠鸡
harvestcraft:californiarollitem, 加州卷
harvestcraft:futomakiitem, 大卷寿司
harvestcraft:vegemiteitem, 维吉米特黑酱
harvestcraft:honeycombchocolatebaritem, 蜂窝巧克力
harvestcraft:cherrycoconutchocolatebaritem, 樱桃椰子巧克力
harvestcraft:fairybreaditem, 仙女面包
harvestcraft:timtamitem, 巧克力饼干
harvestcraft:damperitem, 丹波面包
harvestcraft:gherkinitem, 醋香黄瓜
harvestcraft:ceasarsaladitem, 凯撒沙拉
harvestcraft:chaoscookieitem, 卡俄斯曲奇饼
harvestcraft:chocolatebaconitem, 巧克力培根
harvestcraft:lambkebabitem, 羊肉串
harvestcraft:nutellaitem, 巧克力酱
harvestcraft:snickersbaritem, 士力架巧克力条
harvestcraft:steamedspinachitem, 蒸熟的菠菜
harvestcraft:vegemiteontoastitem, 维吉米特黑酱土司
harvestcraft:clamcookeditem, 熟蛤蜊
harvestcraft:crabcookeditem, 熟螃蟹
harvestcraft:crayfishcookeditem, 熟龙虾
harvestcraft:frogcookeditem, 烤过的蛙腿
harvestcraft:octopuscookeditem, 熟章鱼
harvestcraft:scallopcookeditem, 熟扇贝
harvestcraft:shrimpcookeditem, 熟虾
harvestcraft:snailcookeditem, 熟蜗牛
harvestcraft:turtlecookeditem, 熟乌龟
harvestcraft:oystercookeditem, 熟蚝
harvestcraft:applecideritem, 苹果酒
harvestcraft:bangersandmashitem, 香肠土豆泥
harvestcraft:batteredsausageitem, 炸香肠
harvestcraft:batteritem, 面糊
harvestcraft:chorizoitem, 西班牙香肠
harvestcraft:coleslawitem, 凉拌卷心菜
harvestcraft:energydrinkitem, 能量饮料
harvestcraft:friedonionsitem, 油炸洋葱
harvestcraft:mincepieitem, 甜果派
harvestcraft:onionhamburgeritem, 洋葱汉堡
harvestcraft:pepperoniitem, 意大利香肠
harvestcraft:pickledonionsitem, 腌洋葱
harvestcraft:porksausageitem, 猪肉香肠
harvestcraft:raspberrytrifleitem, 树莓蛋奶层叠蛋糕
harvestcraft:pumpkinmuffinitem, 南瓜松糕
harvestcraft:suaderoitem, 嫩炸牛肉
harvestcraft:turkeyrawitem, 生火鸡肉
harvestcraft:turkeycookeditem, 熟火鸡肉
harvestcraft:venisonrawitem, 生鹿肉
harvestcraft:venisoncookeditem, 熟鹿肉
harvestcraft:strawberrymilkshakeitem, 草莓奶昔
harvestcraft:chocolatemilkshakeitem, 巧克力奶昔
harvestcraft:bananamilkshakeitem, 香蕉奶昔
harvestcraft:cornflakesitem, 玉米片
harvestcraft:roastchickenitem, 烤鸡
harvestcraft:roastpotatoesitem, 烤土豆
harvestcraft:sundayroastitem, 烤肉
harvestcraft:bbqpulledporkitem, 烧烤猪肉
harvestcraft:lambwithmintsauceitem, 薄荷酱羊肉
harvestcraft:steakandchipsitem, 牛排和薯条
harvestcraft:cherryicecreamitem, 樱桃冰淇淋
harvestcraft:pistachioicecreamitem, 开心果冰淇淋
harvestcraft:neapolitanicecreamitem, 三色冰淇淋
harvestcraft:spumoniicecreamitem, 千层冰淇淋
harvestcraft:almondbutteritem, 杏仁酱
harvestcraft:cashewbutteritem, 腰果酱
harvestcraft:chestnutbutteritem, 板栗酱
harvestcraft:cornishpastyitem, 康沃尔菜肉馅饼
harvestcraft:cottagepieitem, 农舍派
harvestcraft:croissantitem, 羊角面包
harvestcraft:currypowderitem, 咖哩粉
harvestcraft:dimsumitem, 小笼包
harvestcraft:friedpecanokraitem, 山核桃炒秋葵
harvestcraft:gooseberryjellyitem, 醋栗果酱
harvestcraft:gooseberryjellysandwichitem, 醋栗果酱三明治
harvestcraft:gooseberrymilkshakeitem, 醋栗奶昔
harvestcraft:gooseberrypieitem, 醋栗馅饼
harvestcraft:gooseberrysmoothieitem, 醋栗冰沙
harvestcraft:gooseberryyogurtitem, 醋栗酸奶
harvestcraft:hushpuppiesitem, 黄金玉米球
harvestcraft:kimchiitem, 泡菜
harvestcraft:mochiitem, 麻薯
harvestcraft:museliitem, 杂锦果麦
harvestcraft:naanitem, 印度摊饼
harvestcraft:okrachipsitem, 盐烤秋葵
harvestcraft:okracreoleitem, 克里奥尔
harvestcraft:pistachiobutteritem, 开心果奶油
harvestcraft:porklomeinitem, 肉捞面
harvestcraft:salmonpattiesitem, 三文鱼饼
harvestcraft:sausageitem, 香肠
harvestcraft:sausagerollitem, 香肠卷
harvestcraft:sesameballitem, 芝麻球
harvestcraft:sesamesnapsitem, 芝麻糖
harvestcraft:shrimpokrahushpuppiesitem, 虾肉秋葵组合
harvestcraft:soysauceitem, 酱油
harvestcraft:sweetpickleitem, 糖醋渍菜
harvestcraft:veggiestripsitem, 蔬菜条
harvestcraft:vindalooitem, 印度咖喱肉
harvestcraft:applesmoothieitem, 苹果汁冰沙
harvestcraft:coconutsmoothieitem, 椰子奶昔
harvestcraft:cranberrysmoothieitem, 蔓越莓冰沙
harvestcraft:cranberryyogurtitem, 蔓越莓酸奶
harvestcraft:grapesmoothieitem, 葡萄冰沙
harvestcraft:pearsmoothieitem, 梨冰沙
harvestcraft:pearjellyitem, 秋梨琵琶冻
harvestcraft:pearjellysandwichitem, 秋梨琵琶冻三明治
harvestcraft:plumsmoothieitem, 鲜梅冰沙
harvestcraft:plumjellyitem, 鲜梅果冻
harvestcraft:plumjellysandwichitem, 鲜梅果冻三明治
harvestcraft:honeysandwichitem, 蜂蜜三明治
harvestcraft:cheeseontoastitem, 干酪土司
harvestcraft:tunapotatoitem, 金枪鱼土豆
harvestcraft:chocolaterollitem, 巧克力卷
harvestcraft:jamrollitem, 卷筒尖布甸
harvestcraft:coconutcreamitem, 椰奶
harvestcraft:crackeritem, 薄脆饼干
harvestcraft:garammasalaitem, 咖喱粉
harvestcraft:paneeritem, 印度奶酪
harvestcraft:gravyitem, 肉汤
harvestcraft:mangochutneyitem, 芒果酸辣酱
harvestcraft:marzipanitem, 杏仁糖
harvestcraft:paneertikkamasalaitem, 印度奶酪玛莎拉
harvestcraft:peaandhamsoupitem, 豌豆火腿汤
harvestcraft:potatoandleeksoupitem, 大葱土豆汤
harvestcraft:yorkshirepuddingitem, 约克郡布丁
harvestcraft:sesameoilitem, 香油
harvestcraft:noodlesitem, 面条
harvestcraft:chickenchowmeinitem, 鸡球炒面
harvestcraft:kungpaochickenitem, 宫保鸡丁
harvestcraft:hoisinsauceitem, 海鲜沙司
harvestcraft:fivespiceitem, 五香
harvestcraft:charsiuitem, 叉烧
harvestcraft:sweetandsoursauceitem, 糖醋汁
harvestcraft:sweetandsourchickenitem, 甜酸鸡
harvestcraft:baconandeggsitem, 培根肉加荷包蛋
harvestcraft:biscuitsandgravyitem, 肉汁饼干
harvestcraft:applefritteritem, 炸苹果饼
harvestcraft:sweetteaitem, 甜茶
harvestcraft:creepercookieitem, 苦力怕饼干
harvestcraft:honeybreaditem, 蜂蜜面包
harvestcraft:honeybunitem, 蜂蜜包
harvestcraft:honeyglazedcarrotsitem, 蜜汁胡萝卜
harvestcraft:honeyglazedhamitem, 蜜汁火腿
harvestcraft:honeysoyribsitem, 蜜汁排骨
harvestcraft:chocovoxelsitem, 巧克力素谷汤
harvestcraft:cinnamontoastitem, 肉桂吐司
harvestcraft:cornedbeefitem, 腌牛肉
harvestcraft:cottoncandyitem, 棉花糖
harvestcraft:crackersitem, 咸脆饼干
harvestcraft:creeperwingsitem, 苦力怕烤翅
harvestcraft:dhalitem, 印式豌豆汤
harvestcraft:durianmilkshakeitem, 榴莲奶昔
harvestcraft:durianmuffinitem, 榴莲松饼
harvestcraft:hotsauceitem, 辣椒酱
harvestcraft:hummusitem, 鹰嘴豆泥
harvestcraft:ironbrewitem, 拿铁
harvestcraft:lasagnaitem, 千层面
harvestcraft:lemondrizzlecakeitem, 柠檬细雨蛋糕
harvestcraft:meatloafitem, 烘肉卷
harvestcraft:mushroomlasagnaitem, 蘑菇千层面
harvestcraft:musselcookeditem, 煮贻贝
harvestcraft:netherwingsitem, 下界烤翅
harvestcraft:pizzasoupitem, 披萨汤
harvestcraft:poutineitem, 肉汁乳酪薯条
harvestcraft:salsaitem, 萨尔萨辣酱
harvestcraft:sardinesinhotsauceitem, 辣酱沙丁鱼
harvestcraft:teriyakichickenitem, 照烧鸡
harvestcraft:turkishdelightitem, 土耳其软糖
harvestcraft:greeneggsandhamitem, 皮蛋火腿
harvestcraft:theatreboxitem, 影院套餐
harvestcraft:cookiesandmilkitem, 饼干牛奶套餐
harvestcraft:crackersandcheeseitem, 奶酪烤饼干
harvestcraft:chickendinneritem, 鸡肉晚餐
harvestcraft:corndogitem, 玉米热狗
harvestcraft:hamandcheesesandwichitem, 火腿奶酪三明治
harvestcraft:tunasaladitem, 金枪鱼沙拉
harvestcraft:gritsitem, 粗燕麦粉
harvestcraft:buttercookieitem, 黄油曲奇
harvestcraft:sugarcookieitem, 糖曲奇
harvestcraft:potatochipsitem, 薯片
harvestcraft:bbqpotatochipsitem, 烧烤薯片
harvestcraft:sourcreamandonionpotatochipsitem, 酸奶油洋葱薯片
harvestcraft:cheddarandsourcreampotatochipsitem, 切达酸奶油薯片
harvestcraft:tortillachipsitem, 墨西哥玉米卷
harvestcraft:chipsanddipitem, 蘸酱薯片
harvestcraft:cheezepuffsitem, 起司泡芙
harvestcraft:surfandturfitem, 海陆大餐
harvestcraft:liverandonionsitem, 洋葱鱼蔬烩
harvestcraft:fortunecookieitem, 幸运曲奇
harvestcraft:deviledeggitem, 魔鬼蛋
harvestcraft:mozzerellasticksitem, 马苏里拉棍
harvestcraft:succotashitem, 豆煮玉米
harvestcraft:friedgreentomatoesitem, 油炸绿番茄
harvestcraft:potatoesobrienitem, 土豆奥布莱恩
harvestcraft:tatertotsitem, 炸土豆泥
harvestcraft:smoresitem, 巧克力夹心饼干
harvestcraft:steakfajitaitem, 牛排鸡肉卷
harvestcraft:ramenitem, 拉面
harvestcraft:misosoupitem, 味噌汤
harvestcraft:onigiriitem, 饭团
harvestcraft:grilledcheesevegemitetoastitem, 烤奶酪味面包
harvestcraft:monsterfrieddumplingsitem, 怪物煎饺
harvestcraft:crispyricepuffcerealitem, 脆米酥麦片
harvestcraft:crispyricepuffbarsitem, 脆米酥条
harvestcraft:babaganoushitem, 茄子酱
harvestcraft:berryvinaigrettesaladitem, 浆果香醋沙拉
harvestcraft:tomatoherbchickenitem, 番茄香草鸡
harvestcraft:pastagardeniaitem, 栀子意大利面
harvestcraft:fiestacornsaladitem, 假日玉米沙拉
harvestcraft:threebeansaladitem, 三豆沙拉
harvestcraft:sweetandsourmeatballsitem, 糖醋肉丸
harvestcraft:pepperjellyitem, 胡椒果冻
harvestcraft:pepperjellyandcrackersitem, 胡椒果冻饼干
harvestcraft:saltedcaramelitem, 咸焦糖
harvestcraft:spidereyepieitem, 蜘蛛眼派
harvestcraft:cheesyshrimpquinoaitem, 干酪虾藜麦
harvestcraft:bulgogiitem, 韩式烤肉
harvestcraft:omuriceitem, 蛋包饭
harvestcraft:pemmicanitem, 干肉饼
harvestcraft:driedsoupitem, 汤粉
harvestcraft:crabkimbapitem, 蟹肉紫菜包饭
harvestcraft:froglegstirfryitem, 炒青蛙腿
harvestcraft:haggisitem, 肉馅羊肚
harvestcraft:chickenkatsuitem, 鸡扒饭
harvestcraft:chocolateorangeitem, 橘子巧克力
harvestcraft:festivalbreaditem, 假日面包
harvestcraft:fruitcreamfestivalbreaditem, 水果奶油假日面包
harvestcraft:phoitem, 越南河粉
harvestcraft:bubbleteaitem, 珍珠奶茶
harvestcraft:duckrawitem, 生鸭肉
harvestcraft:duckcookeditem, 熟鸭肉
harvestcraft:wontonsoupitem, 馄饨汤
harvestcraft:springrollitem, 春卷
harvestcraft:meatystirfryitem, 鱼香肉丝
harvestcraft:potstickersitem, 锅贴
harvestcraft:orangeduckitem, 橘汁鸭肉
harvestcraft:pekingduckitem, 北京烤鸭
harvestcraft:stuffedduckitem, 卤鸭
harvestcraft:rouxitem, 乳酪面粉糊
harvestcraft:candiedpecansitem, 蜜饯山核桃
harvestcraft:stuffingitem, 馅
harvestcraft:greenbeancasseroleitem, 绿豆砂锅
harvestcraft:hamandpineapplepizzaitem, 火腿菠萝披萨
harvestcraft:cobblestonecobbleritem, 酥皮水果馅饼
harvestcraft:crayfishsaladitem, 龙虾沙拉
harvestcraft:cevicheitem, 酸橘汁腌鱼
harvestcraft:bakedcactusitem, 烤仙人掌
harvestcraft:garlicsteakitem, 蒜蓉牛排
harvestcraft:mushroomsteakitem, 蘑菇酱牛排
harvestcraft:hotdishcasseroleitem, 热菜砂锅
harvestcraft:sausagebeanmeltitem, 脆香黄金肠
harvestcraft:mettbrotchenitem, 肉末洋葱面包
harvestcraft:porkrindsitem, 猪肉剥
harvestcraft:cracklinsitem, 猪油渣
harvestcraft:chorusfruitsoupitem, 紫颂果汤
harvestcraft:akutuqitem, 爱斯基摩冰淇淋
harvestcraft:cantonesegreensitem, 广式炒菜心
harvestcraft:earlgreyteaitem, 格雷伯爵茶
harvestcraft:eggrollitem, 蛋卷
harvestcraft:eggtartitem, 蛋挞
harvestcraft:greenteaitem, 绿茶
harvestcraft:meesuaitem, 潮汕咸面线
harvestcraft:oystersauceitem, 蚝油
harvestcraft:squidinkspaghettiitem, 墨鱼汁意面
harvestcraft:steaktartareitem, 鞑靼牛肉
harvestcraft:szechuaneggplantitem, 川味烧茄
harvestcraft:baconpancakesitem, 培根煎饼
harvestcraft:blackpaellaitem, 墨鱼汁海鲜饭
harvestcraft:blazingsoupitem, 烈焰汤
harvestcraft:briochebunitem, 奶油面包
harvestcraft:chickenpaellaitem, 鸡肉海鲜饭
harvestcraft:escargotitem, 法式蜗牛
harvestcraft:gourmetbeefpattyitem, 美味牛肉馅饼
harvestcraft:gourmetmuttonpattyitem, 美食羊肉馅饼
harvestcraft:gourmetporkpattyitem, 美味猪肉馅饼
harvestcraft:gourmetvenisonpattyitem, 美味鹿肉馅饼
harvestcraft:guisoitem, 古巴炖肉
harvestcraft:jelliedeelitem, 豆腐鳗鱼
harvestcraft:kalechipsitem, 甘蓝薯片
harvestcraft:padthaiitem, 泰式炒河粉
harvestcraft:peanutbutterbananasandwichitem, 花生酱和香蕉三明治
harvestcraft:peanutbuttercupitem, 花生酱杯
harvestcraft:pinkelitem, 火腿肠
harvestcraft:pitepaltitem, 瑞典大肉弹
harvestcraft:sauerbratenitem, 醋焖牛肉
harvestcraft:slimepieitem, 史莱姆馅饼
harvestcraft:strawberryrhubarbpieitem, 草莓大黄馅饼
harvestcraft:tiropitaitem, 希腊饼
harvestcraft:rosepetalteaitem, 玫瑰花瓣茶
